Observation Time,Maximum Category,Path Length (miles),Path Width (yards),Injuries,Fatalities,Monetary Loss,Origin Latitude,Origin Longitude,Track End Latitude,Track End Longitude,Affected Counties
10/11/2002 0:05,F-1,4,75,0,0,$0 or unknown,35.6,-78.17,35.6,-78.17,Johnston County NC
10/11/2002 0:10,F-1,2,50,0,0,$0 or unknown,35.68,-78.07,35.68,-78.07,Wilson County NC
10/11/2002 11:15,F-1,7,100,0,0,$0 or unknown,35.7,-77.55,35.8,-77.47,Pitt County NC
10/11/2002 11:38,F-1,2,50,0,0,$0 or unknown,35.82,-77.45,35.82,-77.45,Edgecombe County NC
10/11/2002 15:38,F-2,3,200,0,0,"$3,000 ",35.58,-76.67,35.58,-76.67,Beaufort County NC
10/11/2002 16:45,F-0,1,50,0,0,$0 or unknown,35.53,-76.63,35.53,-76.63,Beaufort County NC
10/11/2002 17:40,F-0,1,100,0,0,$0 or unknown,34.88,-76.33,34.88,-76.33,Carteret County NC
2/22/2003 16:55,F-0,0.1,20,0,0,$0 or unknown,34.75,-77.42,34.75,-77.42,Onslow County NC
5/9/2003 15:10,F-0,1,50,0,0,$0 or unknown,36.52,-77.18,36.52,-77.18,Northampton County NC
5/9/2003 15:20,F-1,7,100,0,0,$0 or unknown,36.45,-77.1,36.38,-77.02,Hertford County NC
5/9/2003 15:50,F-0,1,50,0,0,$0 or unknown,36.2,-76.77,36.2,-76.77,Bertie County NC
5/9/2003 16:00,F-0,1,50,0,0,$0 or unknown,36.18,-76.68,36.18,-76.68,Chowan County NC
5/9/2003 16:08,F-0,5,50,0,0,$0 or unknown,36.5,-78.43,36.5,-78.43,Vance County NC
5/9/2003 16:30,F-0,0.5,20,0,0,$0 or unknown,36.33,-78.22,36.33,-78.22,Warren County NC
5/9/2003 16:42,F-1,1,200,0,0,$0 or unknown,35.88,-76.72,35.87,-76.62,Washington County NC
5/9/2003 17:20,F-0,0.2,20,0,0,$0 or unknown,36,-77.97,36,-77.97,Nash County NC
5/9/2003 19:10,F-0,0.1,25,0,0,$0 or unknown,35.23,-77.68,35.23,-77.68,Greene County NC
5/10/2003 19:42,F-0,0.1,50,0,0,$0 or unknown,35.45,-76.93,35.45,-76.93,Beaufort County NC
5/15/2003 16:20,F-1,3,100,0,0,$0 or unknown,35.55,-81.4,35.52,-81.37,Lincoln County NC
5/27/2003 12:37,F-0,7.5,30,0,0,$0 or unknown,34.65,-78.03,34.65,-77.9,Pender County NC
5/27/2003 16:30,F-0,0.8,20,0,0,$0 or unknown,36.02,-80.53,36.02,-80.53,Davie County NC
5/31/2003 15:00,F-0,0.2,10,0,0,$0 or unknown,35.02,-80.17,35.02,-80.17,Anson County NC
5/31/2003 16:15,F-0,0.2,10,0,0,$0 or unknown,35.78,-79.37,35.78,-79.37,Chatham County NC
6/7/2003 18:55,F-0,3,100,2,0,$0 or unknown,36.52,-76.18,36.52,-76.18,Currituck County NC
7/2/2003 8:55,F-0,0.1,20,0,0,$0 or unknown,34.78,-76.93,34.78,-76.93,Carteret County NC
7/2/2003 9:10,F-0,0.1,30,0,0,$0 or unknown,34.7,-76.73,34.7,-76.73,Carteret County NC
7/2/2003 10:06,F-0,0.7,30,0,0,$0 or unknown,34.32,-78.52,34.32,-78.52,Columbus County NC
7/2/2003 10:55,F-1,1,50,0,0,$0 or unknown,34.6,-77.6,34.6,-77.58,Onslow County NC
7/2/2003 11:10,F-0,0.1,20,0,0,$0 or unknown,34.83,-77.45,34.83,-77.45,Onslow County NC
7/2/2003 11:49,F-0,10,50,0,0,$0 or unknown,35.15,-79.47,35.23,-79.32,Moore County NC
7/2/2003 12:40,F-0,0.3,30,0,0,$0 or unknown,35.27,-77.12,35.27,-77.12,Craven County NC
7/2/2003 12:53,F-0,0.1,20,0,0,$0 or unknown,34.9,-77.53,34.9,-77.53,Onslow County NC
7/2/2003 13:00,F-0,0.1,20,0,0,$0 or unknown,35.07,-77.37,35.07,-77.37,Jones County NC
7/2/2003 18:00,F-1,0.8,75,0,0,$0 or unknown,34.53,-78.72,34.53,-78.65,Bladen County NC
7/2/2003 19:30,F-0,0.1,30,0,0,$0 or unknown,35.47,-77.43,35.47,-77.43,Pitt County NC
7/12/2003 18:25,F-1,6,200,0,0,$0 or unknown,35.42,-81.62,35.35,-81.58,Cleveland County NC
7/12/2003 19:00,F-1,18,200,0,0,"$2,000 ",35.37,-81.35,35.3,-81.02,Gaston County NC
7/19/2003 12:58,F-1,0.4,60,0,0,$0 or unknown,36.43,-80.12,36.42,-80.12,Stokes County NC
8/6/2003 10:30,F-0,0.1,20,0,0,$0 or unknown,35.37,-76.8,35.37,-76.8,Beaufort County NC
8/6/2003 15:45,F-0,0.2,20,0,0,$0 or unknown,34.72,-76.7,34.72,-76.7,Carteret County NC
8/14/2003 10:01,F-0,0.1,20,0,0,$0 or unknown,34.93,-76.43,34.93,-76.43,Carteret County NC
10/16/2003 17:30,F-1,1.5,35,0,0,$0 or unknown,35.5,-81.23,35.48,-81.2,Lincoln County NC
11/19/2003 13:10,F-0,0,20,0,0,$0 or unknown,35.72,-77.27,35.72,-77.27,Pitt County NC
4/13/2004 12:35,F-0,0.5,25,0,0,$0 or unknown,34.72,-76.7,34.72,-76.7,Carteret County NC
5/2/2004 15:15,F-1,2.3,300,0,0,$0 or unknown,35.5,-78.87,35.5,-78.87,Harnett County NC
6/4/2004 9:41,F-0,0.5,100,0,0,$0 or unknown,35.42,-78.17,35.42,-78.17,Johnston County NC
6/4/2004 10:03,F-0,1,100,0,0,$0 or unknown,35.5,-78.07,35.5,-78.07,Wayne County NC
6/4/2004 10:50,F-0,1,100,0,0,$0 or unknown,35.62,-77.92,35.62,-77.92,Wilson County NC
6/4/2004 12:09,F-0,0.1,25,0,0,$0 or unknown,35.68,-77.47,35.68,-77.47,Pitt County NC
6/4/2004 12:15,F-0,0.1,25,0,0,$0 or unknown,35.72,-77.27,35.72,-77.27,Pitt County NC
6/4/2004 13:35,F-0,0.1,25,0,0,$0 or unknown,35.73,-77,35.73,-77,Martin County NC
6/4/2004 16:15,F-1,0.1,50,1,0,$0 or unknown,35.92,-76.25,35.92,-76.25,Tyrrell County NC
6/7/2004 9:53,F-0,1,25,0,0,$0 or unknown,34.88,-76.45,34.9,-76.42,Carteret County NC
6/7/2004 16:25,F-0,0.1,25,0,0,$0 or unknown,34.78,-76.5,34.78,-76.5,Carteret County NC
6/11/2004 20:00,F-1,6,30,0,0,$0 or unknown,36.18,-76.68,36.1,-76.62,Chowan County NC
6/11/2004 20:43,F-0,0.1,20,0,0,$0 or unknown,35.6,-77.6,35.6,-77.6,Pitt County NC
6/11/2004 21:00,F-0,0.1,20,0,0,$0 or unknown,35.92,-76.25,35.92,-76.25,Tyrrell County NC
6/22/2004 8:30,F-0,1,20,0,0,$0 or unknown,34.67,-77.15,34.68,-77.13,Onslow County NC
6/23/2004 18:35,F-0,0.1,30,0,0,$0 or unknown,35.23,-77.42,35.23,-77.42,Craven County NC
6/23/2004 19:17,F-0,0.1,25,0,0,$0 or unknown,35.12,-77.05,35.12,-77.05,Craven County NC
6/23/2004 19:30,F-0,0.1,30,0,0,$0 or unknown,35.15,-76.77,35.15,-76.77,Pamlico County NC
6/29/2004 17:25,F-0,0.1,20,0,0,$0 or unknown,35.32,-77.73,35.32,-77.73,Lenoir County NC
7/17/2004 15:19,F-0,0.1,10,0,0,$0 or unknown,34.7,-76.73,34.7,-76.73,Carteret County NC
7/17/2004 15:25,F-1,3,35,0,0,$0 or unknown,34.75,-76.57,34.8,-76.57,Carteret County NC
8/12/2004 12:40,F-1,6,50,0,0,$0 or unknown,34.82,-79.58,34.88,-79.45,Scotland County NC
8/12/2004 13:47,F-1,3,100,4,0,$0 or unknown,35.3,-79.12,35.33,-79.07,Harnett County NC
8/12/2004 14:25,F-1,0,20,0,0,$0 or unknown,36.52,-79.53,36.52,-79.53,Rockingham County NC
8/13/2004 1:55,F-2,5,500,29,3,"$1,000 ",34.4,-77.88,34.47,-77.83,Pender County NC
8/13/2004 3:11,F-0,0.1,30,0,0,$0 or unknown,34.9,-77.53,34.9,-77.53,Onslow County NC
8/13/2004 3:53,F-1,0.3,20,3,0,$0 or unknown,34.77,-77.15,34.77,-77.15,Carteret County NC
8/13/2004 5:00,F-1,2,30,0,0,$0 or unknown,35.48,-76.82,35.48,-76.82,Beaufort County NC
8/14/2004 11:30,F-0,0.1,20,0,0,$0 or unknown,34.75,-77.42,34.75,-77.42,Onslow County NC
8/14/2004 13:40,F-0,0.2,20,0,0,$0 or unknown,35.47,-76.38,35.47,-76.38,Hyde County NC
8/14/2004 14:00,F-0,0.1,20,0,0,$0 or unknown,35.53,-77.38,35.53,-77.38,Pitt County NC
8/14/2004 14:15,F-0,0.1,20,0,0,$0 or unknown,35.92,-76.25,35.92,-76.25,Tyrrell County NC
8/14/2004 16:15,F-1,0.2,30,0,0,$0 or unknown,35.95,-75.62,35.95,-75.62,Dare County NC
8/15/2004 12:23,F-0,0.2,20,0,0,$0 or unknown,34.83,-76.75,34.85,-76.77,Carteret County NC; Craven County NC
8/29/2004 8:10,F-0,0.5,20,0,0,$0 or unknown,34.75,-79.45,34.75,-79.45,Scotland County NC
8/29/2004 10:45,F-0,0.5,20,0,0,$0 or unknown,35.28,-78.93,35.28,-78.93,Harnett County NC
8/29/2004 13:25,F-0,1,50,0,0,$0 or unknown,34.98,-79.18,34.98,-79.18,Hoke County NC
9/7/2004 9:45,F-2,2,200,0,0,$0 or unknown,35.08,-81.03,35.1,-81.02,Mecklenburg County NC
9/7/2004 11:38,F-1,10,40,0,0,"$1,000 ",34.3,-78.88,34.48,-78.98,Columbus County NC; Robeson County NC
9/7/2004 12:24,F-1,2,75,0,0,$0 or unknown,34.88,-79.98,34.9,-79.97,Anson County NC
9/7/2004 12:47,F-0,0.1,25,0,0,$0 or unknown,34.62,-79,34.62,-79,Robeson County NC
9/7/2004 13:53,F-1,4.2,40,0,0,$0 or unknown,34.38,-79.13,34.43,-79.18,Robeson County NC
9/7/2004 13:56,F-0,0.5,25,0,0,$0 or unknown,34.95,-79.12,34.95,-79.12,Hoke County NC
9/7/2004 16:10,F-0,1.6,40,0,0,$0 or unknown,34.38,-79.07,34.4,-79.08,Robeson County NC
9/8/2004 2:55,F-0,0.5,50,0,0,$0 or unknown,35.02,-79.07,35.02,-79.07,Hoke County NC
9/8/2004 6:30,F-0,3,100,0,0,$0 or unknown,36.42,-77.43,36.42,-77.43,Northampton County NC
9/8/2004 9:25,F-0,0.5,25,0,0,$0 or unknown,35.25,-79.22,35.25,-79.22,Moore County NC
9/8/2004 9:30,F-0,0.5,50,0,0,$0 or unknown,35.38,-79.28,35.38,-79.28,Lee County NC
9/8/2004 10:45,F-0,0.5,25,0,0,$0 or unknown,35.95,-79.08,35.95,-79.08,Orange County NC
9/8/2004 11:20,F-0,0.5,25,0,0,$0 or unknown,35.35,-79.05,35.35,-79.05,Harnett County NC
9/10/2004 13:28,F-0,0,30,0,0,$0 or unknown,33.97,-78.03,33.97,-78.03,Brunswick County NC
9/10/2004 13:45,F-0,0.2,25,0,0,$0 or unknown,33.93,-78.1,33.93,-78.1,Brunswick County NC
9/17/2004 4:05,F-0,0.9,40,0,0,$0 or unknown,35.37,-81.43,35.37,-81.43,Cleveland County NC
9/17/2004 9:09,F-1,15.3,100,0,0,$0 or unknown,36.18,-79.98,36.38,-79.95,Guilford County NC; Rockingham County NC
9/17/2004 10:55,F-0,0.5,25,0,0,$0 or unknown,35.28,-79.32,35.28,-79.32,Moore County NC
9/17/2004 11:25,F-0,0.5,25,0,0,$0 or unknown,35.72,-79.25,35.72,-79.25,Chatham County NC
9/27/2004 15:41,F-1,8,200,0,0,$0 or unknown,35.17,-79.4,35.25,-79.48,Moore County NC
9/27/2004 16:20,F-0,0.5,25,0,0,$0 or unknown,35.42,-79.48,35.42,-79.48,Moore County NC
9/27/2004 17:30,F-0,4,50,0,0,$0 or unknown,35.7,-78.82,35.75,-78.87,Wake County NC
9/27/2004 17:45,F-0,0.5,25,0,0,$0 or unknown,35.12,-79.73,35.12,-79.73,Richmond County NC
9/27/2004 18:00,F-1,0.2,100,0,0,$0 or unknown,36,-77.35,36,-77.35,Martin County NC
9/27/2004 18:10,F-0,1,50,0,0,$0 or unknown,35.4,-79.8,35.4,-79.8,Montgomery County NC
9/27/2004 21:00,F-1,2,30,0,0,$0 or unknown,35.23,-81.53,35.27,-81.55,Cleveland County NC
10/13/2004 10:50,F-0,0.1,10,0,0,$0 or unknown,35.02,-77.2,35.02,-77.2,Jones County NC
10/13/2004 11:20,F-0,0.1,20,0,0,$0 or unknown,35.1,-77.03,35.1,-77.03,Craven County NC
10/13/2004 12:00,F-0,0.1,20,0,0,$0 or unknown,35.18,-76.85,35.18,-76.85,Pamlico County NC
10/13/2004 12:30,F-0,0.1,20,0,0,$0 or unknown,35.1,-76.72,35.1,-76.72,Pamlico County NC
1/14/2005 0:45,F-2,0.3,100,0,0,"$1,000 ",35.57,-80.38,35.57,-80.38,Rowan County NC
1/14/2005 3:45,F-0,0.3,50,0,0,$0 or unknown,36.15,-79.07,36.15,-79.07,Orange County NC
3/8/2005 6:15,F-0,0.2,50,0,0,$0 or unknown,35.23,-81.2,35.23,-81.2,Gaston County NC
3/8/2005 6:40,F-1,3,50,0,0,$0 or unknown,35.25,-80.82,35.23,-80.77,Mecklenburg County NC
5/20/2005 16:10,F-1,2.6,50,0,0,$0 or unknown,34.15,-78.78,34.23,-78.78,Columbus County NC
6/25/2005 16:40,F-0,1,25,0,0,$0 or unknown,34.7,-76.92,34.7,-76.93,Carteret County NC
7/2/2005 13:15,F-0,0.2,20,0,0,$0 or unknown,36.45,-76.33,36.45,-76.33,Camden County NC
7/7/2005 8:52,F-1,0.7,50,0,0,$0 or unknown,35.2,-81.95,35.2,-81.95,Rutherford County NC
7/7/2005 11:10,F-2,4,100,0,0,$0 or unknown,35.83,-81.17,35.87,-81.13,Alexander County NC
7/7/2005 12:10,F-2,3.5,200,0,0,"$2,000 ",36,-80.75,36.05,-80.72,Iredell County NC
7/7/2005 12:15,F-1,5.1,440,0,0,$0 or unknown,36.07,-80.72,36.12,-80.68,Yadkin County NC
7/7/2005 12:41,F-1,1.4,200,0,0,$0 or unknown,36.15,-80.65,36.15,-80.63,Yadkin County NC
7/7/2005 12:53,F-1,1.1,200,0,0,$0 or unknown,36.13,-80.62,36.13,-80.6,Yadkin County NC
7/7/2005 13:30,F-0,8,100,0,0,$0 or unknown,36.1,-80.42,36.23,-80.3,Forsyth County NC
7/7/2005 13:42,F-0,1,25,0,0,$0 or unknown,36.45,-79.05,36.45,-79.05,Person County NC
7/7/2005 15:20,F-0,5,20,0,0,$0 or unknown,36.18,-79.98,36.23,-79.98,Guilford County NC
7/7/2005 18:40,F-0,12,100,0,0,$0 or unknown,35.38,-79.12,35.52,-78.92,Harnett County NC
7/13/2005 11:35,F-0,0.1,20,0,0,$0 or unknown,34.72,-76.92,34.72,-76.92,Carteret County NC
7/13/2005 14:40,F-1,3,75,0,0,$0 or unknown,35.43,-81.23,35.43,-81.23,Lincoln County NC
7/29/2005 16:57,F-0,0.1,25,0,0,$0 or unknown,36.22,-76.17,36.22,-76.17,Pasquotank County NC
8/27/2005 13:15,F-0,0.1,10,0,0,$0 or unknown,34.68,-76.88,34.68,-76.88,Carteret County NC
8/30/2005 19:30,F-1,0.1,50,0,0,$0 or unknown,35.1,-83.53,35.1,-83.53,Macon County NC
10/22/2005 1:00,F-0,0.1,20,0,0,$0 or unknown,35.32,-77.8,35.32,-77.8,Lenoir County NC
1/13/2006 19:06,F-1,0.5,100,0,0,$0 or unknown,35.28,-81.25,35.28,-81.25,Gaston County NC
1/14/2006 0:39,F-1,0.7,75,0,0,$0 or unknown,35.45,-77.75,35.45,-77.75,Greene County NC
1/14/2006 0:48,F-1,1.5,75,0,0,"$1,000 ",35.43,-77.65,35.43,-77.65,Greene County NC
1/14/2006 2:12,F-1,0.3,50,0,0,$0 or unknown,36.15,-76.43,36.15,-76.43,Perquimans County NC
4/17/2006 15:05,F-1,1,15,0,0,$0 or unknown,34.35,-78.7,34.35,-78.68,Columbus County NC
4/17/2006 15:30,F-0,0.5,25,0,0,$0 or unknown,34.7,-77.48,34.67,-77.42,Onslow County NC
5/14/2006 12:49,F-1,0.2,50,0,0,$0 or unknown,35.45,-80.48,35.45,-80.48,Cabarrus County NC
5/14/2006 15:06,F-0,1,25,0,0,$0 or unknown,35.92,-76.48,35.92,-76.47,Washington County NC
5/14/2006 16:10,F-0,0.5,50,0,0,$0 or unknown,36.05,-78.82,36.05,-78.82,Durham County NC
5/14/2006 16:43,F-0,0.5,50,0,0,$0 or unknown,35.97,-78.37,35.97,-78.37,Franklin County NC
5/14/2006 17:15,F-0,1,100,0,0,$0 or unknown,35.88,-78.12,35.88,-78.12,Nash County NC
5/14/2006 17:45,F-1,1.5,100,0,0,$0 or unknown,35.48,-79.08,35.48,-79.08,Lee County NC
5/14/2006 18:25,F-0,0.1,25,0,0,$0 or unknown,35.8,-77.38,35.8,-77.38,Pitt County NC
5/14/2006 18:46,F-0,0.1,25,0,0,$0 or unknown,35.82,-77.25,35.82,-77.25,Martin County NC
5/14/2006 19:25,F-1,2,150,0,0,$0 or unknown,35.92,-76.25,35.92,-76.25,Tyrrell County NC
5/26/2006 16:14,F-1,2.2,40,0,0,$0 or unknown,35.4,-81.32,35.42,-81.28,Gaston County NC
6/14/2006 10:40,F-0,0.5,25,0,0,$0 or unknown,34.7,-76.73,34.72,-76.7,Carteret County NC
6/14/2006 12:40,F-0,0.1,25,0,0,$0 or unknown,35.23,-75.63,35.23,-75.63,Dare County NC
7/1/2006 10:30,F-0,0.1,25,0,0,$0 or unknown,34.87,-76.38,34.87,-76.38,Carteret County NC
7/23/2006 16:50,F-0,0.1,25,0,0,$0 or unknown,34.9,-77.75,34.9,-77.75,Duplin County NC
7/23/2006 17:30,F-0,0.1,25,0,0,$0 or unknown,34.6,-77.42,34.6,-77.42,Onslow County NC
8/27/2006 13:29,F-0,0.1,25,0,0,$0 or unknown,34.85,-76.42,34.85,-76.42,Carteret County NC
8/31/2006 16:25,F-0,0.1,25,0,0,$0 or unknown,34.72,-76.7,34.72,-76.7,Carteret County NC
8/31/2006 17:05,F-0,0.1,50,0,0,$0 or unknown,34.85,-76.42,34.85,-76.42,Carteret County NC
8/31/2006 19:30,F-0,0.2,25,0,0,$0 or unknown,34.57,-77.42,34.57,-77.42,Onslow County NC
11/15/2006 21:51,F-1,0.1,30,0,0,$0 or unknown,35.25,-81.08,35.25,-81.08,Gaston County NC
11/15/2006 22:15,F-0,0.1,30,0,0,$0 or unknown,35.47,-81.53,35.47,-81.53,Lincoln County NC
11/15/2006 22:22,F-2,1,30,0,0,$0 or unknown,35.53,-81.08,35.51,-81.08,Lincoln County NC
11/15/2006 22:45,F-1,6,40,1,1,$0 or unknown,35.75,-80.82,35.84,-80.82,Iredell County NC
11/16/2006 5:37,F-3,2.15,300,20,8,"$1,000 ",34.34,-78.24,34.36,-78.23,Columbus County NC
11/16/2006 5:41,F-1,5.14,100,0,0,$0 or unknown,34.36,-78.21,34.43,-78.19,Pender County NC
1/5/2007 15:39,F-0,0.25,20,0,0,$0 or unknown,35.24,-81.1,35.24,-81.1,Gaston County NC
3/2/2007 7:40,EF-0,0.1,10,0,0,$0 or unknown,34.75,-76.53,34.75,-76.53,Carteret County NC
7/11/2007 17:00,EF-1,1,100,0,0,$0 or unknown,35.63,-77.07,35.63,-77.05,Beaufort County NC
7/15/2007 6:06,EF-0,0.1,10,0,0,$0 or unknown,35.61,-75.46,35.61,-75.46,Dare County NC
7/17/2007 19:13,EF-0,0.01,20,0,0,$0 or unknown,35.02,-78.03,35.02,-78.03,Duplin County NC
7/17/2007 19:15,EF-0,0.01,10,0,0,$0 or unknown,35.15,-77.99,35.15,-77.99,Duplin County NC
9/14/2007 12:36,EF-0,0.25,50,0,0,$0 or unknown,36.02,-80.38,36.02,-80.38,Forsyth County NC
9/14/2007 14:23,EF-0,0.1,25,0,0,$0 or unknown,35.94,-80.11,35.94,-80.11,Davidson County NC
9/14/2007 16:10,EF-0,1.41,50,0,0,$0 or unknown,35.41,-78.84,35.41,-78.82,Harnett County NC
9/14/2007 16:15,EF-0,0.73,25,0,0,$0 or unknown,35.64,-78.49,35.65,-78.48,Johnston County NC
9/14/2007 16:44,EF-0,0.38,25,0,0,$0 or unknown,35.68,-78.28,35.69,-78.27,Johnston County NC
9/14/2007 16:50,EF-0,0.25,25,0,0,$0 or unknown,35.49,-78.55,35.49,-78.55,Johnston County NC
9/14/2007 17:25,EF-0,0.1,25,0,0,$0 or unknown,35.69,-78.65,35.69,-78.65,Wake County NC
2/18/2008 2:45,EF-2,1.47,150,3,0,"$1,000 ",35.44,-77.58,35.45,-77.55,Greene County NC
2/18/2008 3:30,EF-1,9.78,150,0,0,$0 or unknown,35.63,-77.21,35.67,-77.05,Pitt County NC; Beaufort County NC
2/18/2008 3:50,EF-1,6.2,150,0,0,$0 or unknown,35.8,-77.01,35.81,-76.9,Martin County NC
3/4/2008 15:54,EF-0,2.8,100,0,0,"$2,000 ",36.22,-79.38,36.25,-79.34,Alamance County NC; Caswell County NC
3/4/2008 19:17,EF-0,0.5,25,0,0,$0 or unknown,35.92,-80.5,0,0,Davie County NC
3/4/2008 19:50,EF-0,0.66,75,0,0,$0 or unknown,36.14,-77.6,36.15,-77.59,Halifax County NC
3/15/2008 16:16,EF-0,0.02,10,0,0,$0 or unknown,34.31,-79.04,34.31,-79.04,Columbus County NC
3/15/2008 17:56,EF-1,1.99,100,0,0,"$2,000 ",34.37,-77.71,34.38,-77.68,Pender County NC
4/5/2008 1:55,EF-0,2.89,100,0,0,$0 or unknown,35.12,-77.67,35.15,-77.63,Lenoir County NC
4/12/2008 13:12,EF-0,0.44,20,0,0,$0 or unknown,35.4,-78.15,35.4,-78.14,Wayne County NC
4/12/2008 13:22,EF-0,0.92,20,0,0,$0 or unknown,35.43,-78.03,35.43,-78.01,Wayne County NC
4/12/2008 13:59,EF-0,0.1,20,0,0,$0 or unknown,35.61,-77.57,0,0,Pitt County NC
4/19/2008 18:07,EF-1,4.91,25,0,0,$0 or unknown,35.39,-81.52,35.43,-81.45,Cleveland County NC; Lincoln County NC
4/19/2008 18:21,EF-1,4.26,30,0,0,$0 or unknown,35.47,-81.35,35.48,-81.28,Lincoln County NC
4/20/2008 13:45,EF-0,0.07,20,0,0,$0 or unknown,35.51,-76.99,35.51,-76.99,Beaufort County NC
4/20/2008 14:38,EF-0,0.16,20,0,0,$0 or unknown,35.51,-77.1,35.51,-77.1,Beaufort County NC
4/20/2008 17:05,EF-0,0.2,25,0,0,$0 or unknown,36.03,-77.14,0,0,Bertie County NC
4/28/2008 7:30,EF-0,0.1,40,0,0,$0 or unknown,35.23,-81.4,0,0,Cleveland County NC
4/28/2008 15:25,EF-0,0.18,20,0,0,$0 or unknown,35.57,-76.54,35.57,-76.54,Beaufort County NC
4/28/2008 15:40,EF-0,0.05,20,0,0,$0 or unknown,35.56,-76.43,35.56,-76.43,Hyde County NC
5/8/2008 20:15,EF-2,3.54,100,0,0,$0 or unknown,35.96,-80.46,35.98,-80.39,Davie County NC; Forsyth County NC
5/8/2008 20:25,EF-3,2.9,300,2,0,"$3,000 ",35.98,-80.38,36.01,-80.33,Forsyth County NC
5/8/2008 21:29,EF-2,3.85,200,3,1,"$4,000 ",36.06,-80.02,36.1,-79.98,Guilford County NC
5/9/2008 0:10,EF-2,18.21,75,0,0,"$7,000 ",35.25,-81.18,35.32,-80.87,Gaston County NC; Mecklenburg County NC
5/9/2008 6:29,EF-2,11.7,300,0,0,$0 or unknown,36.2,-76.82,36.29,-76.65,Bertie County NC; Hertford County NC; Chowan County NC
5/9/2008 7:30,EF-0,0.5,50,0,0,$0 or unknown,36.35,-76.26,0,0,Pasquotank County NC
5/11/2008 14:30,EF-0,0.1,20,0,0,$0 or unknown,35.59,-81.62,0,0,Burke County NC
5/11/2008 14:48,EF-0,0.1,20,0,0,$0 or unknown,35.54,-81.41,0,0,Lincoln County NC
5/11/2008 16:03,EF-0,0.15,10,0,0,$0 or unknown,34.28,-77.75,34.28,-77.75,New Hanover County NC
5/11/2008 16:19,EF-0,0.1,20,0,0,$0 or unknown,35.37,-80.55,0,0,Cabarrus County NC
5/11/2008 16:25,EF-2,15,200,2,0,"$1,000 ",36.14,-77.19,36.21,-76.93,Bertie County NC
5/11/2008 16:57,EF-2,4.98,100,6,0,$0 or unknown,34.87,-77.24,34.89,-77.15,Onslow County NC; Jones County NC
5/11/2008 17:28,EF-0,0.2,20,0,0,$0 or unknown,34.84,-77.24,34.84,-77.24,Onslow County NC
5/11/2008 18:06,EF-1,2.71,30,0,0,$0 or unknown,34.73,-76.85,34.74,-76.8,Carteret County NC
5/11/2008 18:17,EF-0,0.31,30,0,0,$0 or unknown,34.74,-76.75,34.74,-76.75,Carteret County NC
5/11/2008 18:27,EF-0,0.06,10,0,0,$0 or unknown,34.74,-76.65,34.74,-76.65,Carteret County NC
6/23/2008 15:34,EF-0,0.16,20,0,0,$0 or unknown,35,-77.46,35,-77.46,Jones County NC
8/7/2008 15:15,EF-0,0.1,50,0,0,$0 or unknown,35.07,-77.4,0,0,Jones County NC
8/27/2008 10:30,EF-0,0.5,50,0,0,$0 or unknown,35.82,-79.8,0,0,Randolph County NC
8/27/2008 11:05,EF-0,0.02,10,0,0,$0 or unknown,34.43,-77.53,34.43,-77.53,Pender County NC
8/27/2008 11:44,EF-0,0.25,50,0,0,$0 or unknown,35.71,-78.33,0,0,Johnston County NC
8/27/2008 11:50,EF-0,4.47,50,0,0,$0 or unknown,35.73,-78.03,35.79,-78,Wilson County NC
8/27/2008 14:08,EF-0,2.63,100,0,0,$0 or unknown,35.78,-79.42,35.8,-79.38,Chatham County NC
8/27/2008 22:57,EF-0,1.38,100,0,0,$0 or unknown,35.58,-77.93,35.6,-77.93,Wayne County NC
9/25/2008 14:15,EF-0,0.29,10,0,0,$0 or unknown,34.55,-77.3,34.55,-77.3,Onslow County NC
9/25/2008 23:00,EF-0,0.5,20,0,0,$0 or unknown,35.59,-77.63,35.59,-77.64,Pitt County NC
9/26/2008 8:53,EF-0,0.6,75,0,0,$0 or unknown,36.22,-77.12,36.23,-77.11,Bertie County NC
11/15/2008 0:35,EF-0,1.1,30,0,0,$0 or unknown,34.79,-78.92,34.81,-78.91,Robeson County NC
11/15/2008 1:15,EF-0,4.3,50,0,0,$0 or unknown,35.09,-78.62,35.14,-78.58,Sampson County NC
11/15/2008 1:42,EF-1,0.86,50,0,0,$0 or unknown,35.34,-78.46,35.35,-78.46,Johnston County NC
11/15/2008 2:03,EF-0,3.28,50,0,0,$0 or unknown,35.46,-78.27,35.49,-78.23,Johnston County NC
11/15/2008 2:10,EF-2,4.09,150,2,1,"$1,000 ",35.58,-78.11,35.62,-78.05,Johnston County NC; Wilson County NC
11/15/2008 2:30,EF-3,8.19,100,4,1,"$1,000 ",35.75,-77.92,35.84,-77.82,Wilson County NC
11/15/2008 3:30,EF-1,1.72,50,0,0,$0 or unknown,35.82,-77.29,35.84,-77.28,Martin County NC
12/11/2008 14:50,EF-1,2.44,30,0,0,$0 or unknown,35.46,-80.45,35.5,-80.44,Cabarrus County NC
3/27/2009 14:32,EF-0,2.33,20,0,0,$0 or unknown,34.5629,-78.9784,34.5902,-78.9543,Robeson County NC
3/27/2009 15:02,EF-2,2.02,50,1,0,$0 or unknown,34.8821,-78.9677,34.9109,-78.962,Robeson County NC
3/27/2009 15:13,EF-1,4.75,50,0,0,$0 or unknown,34.9104,-78.9396,34.9665,-78.8912,Cumberland County NC
