STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW
US1NCNH0082,"WILMINGTON 2.8 SE, NC US",34.1787,-77.884,8.5,2021-02,,,,,1.94,9.16,
US1NCSK0011,"KING 4.2 N, NC US",36.3387981,-80.3653077,302.1,2021-02,,,,,1.14,5.24,
US1NCDS0022,"DENTON 1.1 NNW, NC US",35.651476,-80.11914,199,2021-02,,,,,0.89,6.27,
US1NCSK0010,"WALNUT COVE 1.5 ENE, NC US",36.30664542,-80.11714339,183.8,2021-02,,,,,1.21,6.06,
US1NCDS0021,"HIGH POINT 3.3 WSW, NC US",35.968695,-80.055181,261.2,2021-02,,,,,1,5.94,
US1NCWK0282,"RALEIGH 12.7 SSW, NC US",35.64354,-78.71493,107.6,2021-02,,,,,1.2,7.81,
US1NCJN0001,"NEW BERN 4.4 SW, NC US",35.07159388,-77.12831294,4.9,2021-02,,,,,1.73,7.96,
US1NCWK0283,"FUQUAY VARINA 1.6 SE, NC US",35.572488,-78.777151,124.7,2021-02,,,,,1.98,10.19,
US1NCRT0006,"CHIMNEY ROCK 0.3 E, NC US",35.441842,-82.254283,366.7,2021-02,,,,,0.68,4.51,
USC00315838,"MORGANTON, NC US",35.72972,-81.67273,359.7,2021-02,1,1,1,1.5,0.85,4.73,1.5
USC00314987,"LILLINGTON, NC US",35.40688,-78.82024,45.7,2021-02,,,,,1.07,6.16,
US1NCNH0088,"WRIGHTSBORO 2.9 ENE, NC US",34.303739,-77.87955,11.3,2021-02,,,,,1.46,8.12,
US1NCCN0034,"JAMES CITY 2.0 S, NC US",35.036296,-77.021226,6.1,2021-02,,,,,1.6,7.68,
US1NCDS0025,"LEXINGTON 11.4 N, NC US",35.97426,-80.26039,258.8,2021-02,,,,,,6.06,
USC00315830,"MOREHEAD CITY 2 WNW, NC US",34.7336,-76.7357,3,2021-02,0,,0,,2.8,10.88,
US1NCCN0030,"NEW BERN 7.3 ESE, NC US",35.07766342,-76.96113586,2.4,2021-02,,,,,1.82,8.3,
US1NCCN0031,"NEW BERN 8.8 W, NC US",35.141027,-77.232407,13.1,2021-02,,,,,2.81,8.78,
US1NCRT0008,"UNION MILLS 2.6 ENE, NC US",35.5012619,-81.920747,317.9,2021-02,,,,,0.83,5.44,
US1NCSK0002,"DANBURY 4.6 NNW, NC US",36.46511459,-80.25659943,323.4,2021-02,,,,,1.53,5,
US1NCRT0016,"FOREST CITY 2.1 WSW, NC US",35.328738,-81.906171,306.3,2021-02,,,,,0.83,4.97,
US1NCWK0298,"CARY 0.4 NNW, NC US",35.78833,-78.80099,139.6,2021-02,,,,,1.16,7.49,
USC00311248,"BURNSVILLE AG, NC US",35.92503,-82.27161,861.1,2021-02,,,,,0.95,3.78,
USC00314997,"LINCOLNTON 2 NW, NC US",35.48,-81.2799,245.4,2021-02,1,1,2,2,1.25,5.91,2
USC00312574,"EAST FLAT ROCK 3 SE, NC US",35.24573,-82.38916,527.3,2021-02,,,,,,4.33,
US1NCCN0044,"NEW BERN 5.3 SW, NC US",35.07467651,-77.15361023,6.7,2021-02,,,,,2.02,7.72,
USC00314996,"LINCOLNTON 4 W, NC US",35.4606,-81.3296,270.4,2021-02,0,1,0,2.3,1.01,5.53,2.3
US1NCRT0010,"RUTHERFORDTON 2.6 WSW, NC US",35.352842,-82.00522,310.6,2021-02,,,,,0.94,4.95,
US1NCCM0008,"FAYETTEVILLE 1.6 WSW, NC US",35.064246,-78.926823,66.1,2021-02,,,,,1.74,7.75,
US1NCCM0006,"HOPE MILLS 8.3 SE, NC US",34.880642,-78.860023,43.6,2021-02,,,,,2.5,8.69,
USR0000NUWH,"UWHARRIE TROY NORTH CAROLINA, NC US",35.3667,-79.8667,164.6,2021-02,,,,,,,
US1NCCM0005,"FAYETTEVILLE 4.4 SW, NC US",35.023718,-78.950863,47.9,2021-02,,,,,1.76,8.12,
US1NCCM0001,"FAYETTEVILLE 2.4 S, NC US",35.036733,-78.906833,46.9,2021-02,,0,,0,1.66,7.79,0
USC00314764,"LAKE LURE 2, NC US",35.42041,-82.18753,317,2021-02,1,1,1,1,0.82,6.06,1
USR0000NDUK,"DUKE FOREST NORTH CAROLINA, NC US",35.9667,-79.0917,172.2,2021-02,,,,,,,
USC00312102,"COWEETA EXPERIMENTAL STATION, NC US",35.0604,-83.4301,684.9,2021-02,1,1,2,2.5,1.65,6.81,2.5
US1NCWK0215,"APEX 2.0 WNW, NC US",35.73180008,-78.87898254,96,2021-02,,,,,1.07,7.4,
US1NCTR0021,"BREVARD 0.7 SE, NC US",35.2311055,-82.7218157,653.8,2021-02,,,,,1.18,5.52,
US1NCTR0029,"SAPPHIRE 4.6 SW, NC US",35.059478,-83.008389,969,2021-02,,,,,1.41,6.82,
US1NCTR0027,"CEDAR MOUNTAIN 1.9 E, NC US",35.148222,-82.609583,895.5,2021-02,,,,,1.03,5.39,
US1NCTR0026,"BREVARD 2.2 SSW, NC US",35.207387,-82.742831,667.5,2021-02,,,,,1.42,4.88,
US1NCWL0018,"NORTH WILKESBORO 5.5 SE, NC US",36.111715,-81.073993,340.8,2021-02,,,,,1.02,5.56,
US1NCPK0006,"SALUDA 0.5 N, NC US",35.24541,-82.34928,646.8,2021-02,,,,,0.94,4.85,
US1NCPK0008,"RUTHERFORDTON 9.5 S, NC US",35.22758,-81.976704,285.6,2021-02,,,,,0.79,4.58,
US1NCWK0235,"RALEIGH 1.2 WNW, NC US",35.827667,-78.679333,99.4,2021-02,,,,,1.1,6.14,
US1NCTR0032,"BREVARD 10.1 S, NC US",35.094104,-82.764919,843.4,2021-02,,,,,0.83,5.51,
US1NCTR0030,"BREVARD 6.7 S, NC US",35.14097,-82.73639,913.5,2021-02,,,,,1.07,5.31,
USW00053870,"GASTONIA MUNICIPAL AIRPORT, NC US",35.19667,-81.15583,242.9,2021-02,,,,,1.24,5.29,
USW00053872,"MONROE AIRPORT, NC US",35.01694,-80.62056,207,2021-02,,,,,0.7,4.78,
USW00053877,"ASHEVILLE 8 SSW, NC US",35.4945,-82.6142,655.6,2021-02,,,,,0.89,3.97,
US1NCMR0040,"ABERDEEN 0.7 NW, NC US",35.147273,-79.428785,120.1,2021-02,0,0,0,0,1.33,6.89,0
USW00053878,"ASHEVILLE 13 S, NC US",35.4185,-82.5567,641,2021-02,,,,,1.19,4.73,
US1NCPK0036,"TRYON 3.5 ENE, NC US",35.220038,-82.178565,299.9,2021-02,,,,,0.84,4.97,
USC00318906,"VALE AG 2 SW, NC US",35.52364,-81.44435,300.2,2021-02,1,1,1,1.5,1.07,5.65,1.5
US1NCWK0242,"RALEIGH 7.9 SSW, NC US",35.718607,-78.717989,116.1,2021-02,,,,,,6.3,
US1NCWK0001,"RALEIGH 10.3 N, NC US",35.969613,-78.688719,113.1,2021-02,,,,,1.13,8,
USC00314788,"LAKE TOXAWAY 2 SW, NC US",35.0966,-82.9509,975.4,2021-02,1,1,4,4,,6.53,4
USC00317813,"SHALLOTTE AG, NC US",33.9283,-78.3894,6.1,2021-02,,,,,1.48,6.44,
US1NCWK0004,"APEX 3.4 ESE, NC US",35.71335,-78.7854,125,2021-02,,,,,1.14,7.81,
US1NCWK0247,"APEX 1.8 E, NC US",35.729496,-78.813766,134.1,2021-02,,,,,1.04,7.23,
US1NCWK0002,"RALEIGH 1.5 SW, NC US",35.805725,-78.675888,110,2021-02,,,,,1.11,7.57,
US1NCWK0003,"RALEIGH 6.2 E, NC US",35.814267,-78.547817,73.2,2021-02,,,,,1.1,6.43,
US1NCTR0001,"BREVARD 1.2 NNW, NC US",35.2551,-82.7351,771.1,2021-02,,,,,1.49,6.91,
US1NCSM0011,"HARRELLS 0.7 SE, NC US",34.7238,-78.1905,23.8,2021-02,,,,,2.77,7.89,
US1NCTR0005,"BREVARD 5.4 E, NC US",35.229216,-82.635764,642.5,2021-02,,,,,1.01,4.63,
US1NCPK0025,"COLUMBUS 1.7 SSE, NC US",35.224717,-82.190807,338,2021-02,,,,,0.95,5.29,
US1NCWK0250,"ROLESVILLE 0.6 NE, NC US",35.93331,-78.44825,128.9,2021-02,,,,,1.14,7.27,
US1NCCN0009,"NEW BERN 1.3 NNE, NC US",35.13871,-77.07385,4.9,2021-02,,,,,2.22,9.43,
USC00313228,"FRANKLIN, NC US",35.18038,-83.39294,647.7,2021-02,2,1,2,2,1.33,5.7,2
US1NCWK0013,"RALEIGH 5.9 ENE, NC US",35.862421,-78.566454,103.9,2021-02,,,,,0.98,7.59,
US1NCWK0255,"GORMAN 7.2 SE, NC US",35.977313,-78.708743,126.2,2021-02,,,,,1.06,7.65,
US1NCWK0006,"HOLLY SPRINGS 1.1 ESE, NC US",35.64888,-78.81709,123.1,2021-02,,,,,1.06,7.28,
US1NCGV0010,"OXFORD 2.5 WSW, NC US",36.2965,-78.629902,156.1,2021-02,,,,,1.28,7.86,
USC00315890,"MOUNT AIRY 2 W, NC US",36.49618,-80.65226,329.2,2021-02,1,0,1,0.3,1.04,5.19,0.3
US1NCSM0025,"CLINTON 4.5 SSE, NC US",34.944812,-78.290015,42.7,2021-02,,,,,1.9,8.02,
US1NCSM0024,"HARRELLS 0.7 SE, NC US",34.72298,-78.19274,23.5,2021-02,,,,,2.65,8.09,
US1NCGV0016,"CREEDMOOR 4.3 E, NC US",36.118611,-78.609722,113.1,2021-02,,,,,0.96,7.26,
US1NCSM0023,"NEWTON GROVE 2.6 SSE, NC US",35.215605,-78.343165,53.9,2021-02,,,,,1.74,7.68,
US1NCSM0022,"ROSEBORO 10.0 N, NC US",35.098589,-78.50821,52.1,2021-02,,,,,1.95,7.68,
US1NCBC0129,"WOODFIN 3.7 NW, NC US",35.67764,-82.62631,629.4,2021-02,,,,,0.74,3.06,
US1NCGS0021,"GASTONIA 1.8 SSE, NC US",35.2282486,-81.15982056,226.2,2021-02,,,,,1.33,5.66,
USC00313238,"GARNER, NC US",35.6708,-78.6608,100.6,2021-02,,,,,1.5,7.68,
US1NCBC0121,"ASHEVILLE 2.4 NNW, NC US",35.606532,-82.564416,647.4,2021-02,,,,,0.8,3.44,
USC00311055,"BREVARD, NC US",35.22844,-82.73575,662.9,2021-02,1,1,2,2,1.4,7.02,2
USC00316510,"OXFORD AG, NC US",36.30402,-78.61083,152.4,2021-02,,,,,1.45,7.37,
USC00317845,"SHELBY 2 NW, NC US",35.31099,-81.57096,249.9,2021-02,1,1,1,1.5,1.17,5.54,1.5
US1NCBC0105,"BLACK MOUNTAIN 1.3 NNE, NC US",35.631942,-82.322097,791,2021-02,0,1,0,2.3,0.64,3.61,2.4
US1NCGS0044,"GASTONIA 4.3 E, NC US",35.24704742,-81.0959549,200.9,2021-02,,,,,1.21,5.63,
US1NCCR0095,"CAPE CARTERET 0.8 N, NC US",34.70579,-77.05772,9.8,2021-02,,,,,1,5.37,
USC00317618,"SALISBURY 9 WNW, NC US",35.6967,-80.6225,221,2021-02,0,0,0,0.5,1.06,6.3,0.5
USC00313017,"FAYETTEVILLE PWC, NC US",35.05909,-78.85883,29.3,2021-02,,,,,1.6,7.33,
US1NCWK0203,"RALEIGH 3.6 NNE, NC US",35.871259,-78.638678,121.6,2021-02,0,0,0,0,1.29,7.71,0
USW00093727,"NEW RIVER MCAF, NC US",34.70842,-77.43966,7.9,2021-02,,,,,1.37,5.48,
USW00093729,"CAPE HATTERAS BILLY MITCHELL FIELD, NC US",35.2326,-75.6219,3.4,2021-02,0,0,0,0,1.45,6.62,0
USC00311081,"BRIDGEWATER HYDRO, NC US",35.7427,-81.8362,335.3,2021-02,,,,,0.83,4.43,
US1NCWL0010,"PURLEAR 4.6 WNW, NC US",36.2132355,-81.3574197,420,2021-02,,1,,1,1.15,4.76,1
US1NCGS0037,"KINGS MOUNTAIN 3.4 NNE, NC US",35.288582,-81.330879,284.4,2021-02,,,,,1.11,5.36,
US1NCNS0002,"NASHVILLE 3.2 W, NC US",35.970875,-78.010894,68.3,2021-02,,,,,1.09,8.07,
US1NCBC0114,"FAIRVIEW 0.3 NNW, NC US",35.527152,-82.406555,711.4,2021-02,,,,,0.8,3.77,
US1NCBC0110,"ASHEVILLE 1.1 NNE, NC US",35.58895,-82.542764,712.6,2021-02,,,,,0.83,3.74,
US1NCWK0214,"HOLLY SPRINGS 3.3 E, NC US",35.655784,-78.777755,95.4,2021-02,,,,,1.17,7.96,
US1NCWK0212,"CARY 1.3 WNW, NC US",35.791759,-78.819966,121.3,2021-02,,,,,,5.8,
USW00093719,"NEW BERN ASOS, NC US",35.0677,-77.048,5.8,2021-02,0,0,0,0,1.56,6.64,0
US1NCCR0073,"PINE KNOLL SHORES 1.4 E, NC US",34.698465,-76.7939278,3.4,2021-02,,,,,2.44,10.56,
US1NCCR0074,"NEWPORT 1.0 N, NC US",34.80241098,-76.86422937,8.2,2021-02,,,,,1.72,8.55,
US1NCCR0075,"PINE KNOLL SHORES 0.3 NE, NC US",34.698233,-76.814932,1.5,2021-02,,,,,2.18,9.95,
US1NCBC0161,"WEAVERVILLE 0.7 SW, NC US",35.688195,-82.565183,642.8,2021-02,,,,,0.74,3.2,
USC00317400,"ROCKY MOUNT 8 ESE, NC US",35.8936,-77.6806,33.5,2021-02,,,,,1.5,8.35,
US1NCPM0012,"ORIENTAL 5.2 NE, NC US",35.092905,-76.626399,1.2,2021-02,,,,,2.37,8.88,
US1NCCR0070,"BEAUFORT 1.5 NNW, NC US",34.742526,-76.659896,1.5,2021-02,,,,,2.13,9.77,
US1NCWN0026,"KENLY 2.2 E, NC US",35.59223501,-78.08680908,70.1,2021-02,,,,,1.21,7.02,
US1NCWN0025,"WILSON 11.0 SW, NC US",35.639512,-78.084095,63.7,2021-02,,,,,1.11,6.94,
US1NCPM0010,"ORIENTAL 4.3 NNW, NC US",35.090532,-76.720234,2.4,2021-02,,,,,1.68,8.22,
USC00318500,"TARBORO 1 S, NC US",35.88413,-77.53857,10.7,2021-02,,,,,1.35,7.51,
US1NCPM0002,"ORIENTAL 2.1 WSW, NC US",35.022647,-76.718177,7,2021-02,,,,,2.29,8.51,
US1NCPM0003,"MERRITT 1.5 WSW, NC US",35.0924258,-76.7400729,2.7,2021-02,,,,,1.52,8.29,
US1NCWN0015,"ELM CITY 7.1 ESE, NC US",35.755,-77.7545,43.9,2021-02,,,,,1.33,7.77,
US1NCWN0017,"WILSON 3.3 NNW, NC US",35.778105,-77.938165,41.5,2021-02,,,,,1.46,8.43,
US1NCRW0017,"SALISBURY 3.4 NW, NC US",35.696149,-80.532192,233.8,2021-02,,,,,0.94,5.76,
USW00003810,"HICKORY FAA AIRPORT, NC US",35.74207,-81.38229,358.1,2021-02,,,,,0.86,4.63,
US1NCRW0016,"FAITH 0.3 WNW, NC US",35.589538,-80.465536,254.8,2021-02,,,,,0.92,6.7,
USW00003812,"ASHEVILLE AIRPORT, NC US",35.4319,-82.5375,645.3,2021-02,1,1,3,2.8,1.17,4.45,2.9
US1NCBC0145,"AVERY CREEK 0.9 ESE, NC US",35.4567,-82.5596,647.1,2021-02,,,,,0.83,4.44,
US1NCBC0147,"WEAVERVILLE 1.4 SE, NC US",35.685819,-82.538099,648,2021-02,,,,,0.74,3.35,
US1NCCR0053,"NEWPORT 1.7 SSE, NC US",34.7645925,-76.85201459,5.8,2021-02,,,,,1.76,9.22,
US1NCBK0013,"JONAS RIDGE 1.4 S, NC US",35.95204,-81.891753,1107.9,2021-02,,,,,0.88,3.92,
US1NCGS0009,"BELMONT 0.4 E, NC US",35.249,-81.0335,205.4,2021-02,,,,,1.09,6.17,
US1NCGS0006,"GASTONIA 3.9 ESE, NC US",35.25389,-81.12006,211.8,2021-02,,,,,1.4,6.49,
USC00317656,"SANFORD 8 NE, NC US",35.53554,-79.04747,79.9,2021-02,,,,,1.04,6.85,
USC00318744,"TRYON, NC US",35.20574,-82.25178,402.3,2021-02,1,1,2,2.5,0.87,5.3,2.5
US1NCDV0001,"SHEFFIELD 1.3 SW, NC US",35.951931,-80.694574,256.6,2021-02,,1,,2.5,1.13,6.15,2.5
US1NCDV0002,"ADVANCE 0.2 ESE, NC US",35.941354,-80.413365,254.5,2021-02,,,,,1.05,6.46,
US1NCRW0015,"SPENCER 2.3 N, NC US",35.72795868,-80.43518829,211.5,2021-02,,,,,0.91,7.04,
US1NCDV0009,"SHEFFIELD 1.9 NE, NC US",35.99574789,-80.6641712,278.9,2021-02,,,,,1.24,5.22,
US1NCAX0011,"TAYLORSVILLE 3.4 SSE, NC US",35.8742,-81.1609,324.6,2021-02,,,,,0.98,5.59,
US1NCBC0155,"FAIRVIEW 2.7 SE, NC US",35.497,-82.36878,746.8,2021-02,,,,,,4.53,
US1NCBC0157,"ASHEVILLE 1.3 N, NC US",35.593095,-82.549822,659.9,2021-02,,,,,0.7,3.52,
USC00318519,"TAYLORSVILLE, NC US",35.9225,-81.1716,402.3,2021-02,1,1,1,1.5,1.02,6.06,1.5
US1NCBK0002,"GLEN ALPINE 2.8 S, NC US",35.6886819,-81.7860105,343.8,2021-02,,,,,0.94,4.72,
US1NCBK0004,"GLEN ALPINE 0.7 WSW, NC US",35.7266,-81.7902,384.7,2021-02,,,,,0.84,3.73,
US1NCBC0150,"LEICESTER 4.5 SW, NC US",35.61842,-82.763046,780.3,2021-02,2,2,3,3,1,4.08,4.1
USC00313072,"FLAT SPRINGS 1 E, NC US",36.25251,-81.91352,1015,2021-02,11,3,8,6.9,0.62,4.68,13.6
USR0000NBUS,"BUSICK NORTH CAROLINA, NC US",35.7694,-82.1917,881.5,2021-02,,,,,,,
USC00316341,"CHEROKEE, NC US",35.48997,-83.31361,598.9,2021-02,1,2,1,2.5,1.35,6.46,4.6
US1NCPM0029,"ORIENTAL 1.9 WSW, NC US",35.021495,-76.71414,1.5,2021-02,,,,,2.11,8.9,
US1NCDV0012,"MOCKSVILLE 3.7 W, NC US",35.8917,-80.6225,234.1,2021-02,,,,,0.95,6.13,
US1NCAX0009,"MILLERSVILE 1.2 SW, NC US",35.840017,-81.197432,324.6,2021-02,,,,,0.84,3.59,
US1NCDV0014,"BERMUDA RUN 0.3 WSW, NC US",35.99873483,-80.43194133,218.8,2021-02,,,,,1,5.96,
US1NCAX0006,"HIDDENITE 1.5 SE, NC US",35.88681,-81.07442,341.1,2021-02,,1,,1.5,1.08,5.43,1.5
US1NCPM0020,"GRANTSBORO 4.6 SSW, NC US",35.08031063,-76.88090332,7,2021-02,,,,,1.58,8.63,
US1NCPM0021,"LOWLAND 0.2 SE, NC US",35.2968509,-76.5612869,0.6,2021-02,,,,,2.05,9.13,
US1NCCR0150,"CEDAR ISLAND 0.3 SSE, NC US",35.00501,-76.31272,0.9,2021-02,,,,,1.59,8.83,
US1NCCR0152,"BEAUFORT 6.3 NNW, NC US",34.809611,-76.677368,1.2,2021-02,,,,,2.76,10.19,
US1NCAN0008,"PEACHLAND 2.7 SW, NC US",34.96177,-80.29274,145.4,2021-02,,,,,1.07,6.71,
USC00316349,"OCRACOKE, NC US",35.1075,-75.9872,1.2,2021-02,0,0,0,0,2.37,8.47,0
USC00317202,"REIDSVILLE 2 NW, NC US",36.3796,-79.6944,271.3,2021-02,0,1,0,1,1.14,6.19,1
USW00013881,"CHARLOTTE DOUGLAS AIRPORT, NC US",35.2236,-80.9552,221.9,2021-02,0,0,0,0.2,0.82,5.16,0.2
USW00093782,"LAURINBURG MAXTON AIRPORT, NC US",34.79167,-79.36611,67.1,2021-02,,,,,1.35,6.07,
USW00093783,"BURLINGTON ALAMANCE REGIONAL AIRPORT, NC US",36.04667,-79.47694,188.1,2021-02,,,,,0.78,5.17,
USC00316122,"NEW HILL, NC US",35.68107,-78.91557,97.5,2021-02,,,,,0.7,5.38,
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825,-77.3219,12.8,2021-02,,,,,,,
US1NCCR0139,"BEAUFORT 0.5 W, NC US",34.721443,-76.661865,2.1,2021-02,,,,,2.17,10.41,
US1NCCR0135,"CEDAR ISLAND 0.6 SSE, NC US",35.00032,-76.31053,0.6,2021-02,,,,,2.9,10.93,
US1NCCR0136,"BEAUFORT 3.8 N, NC US",34.77599,-76.66529,2.1,2021-02,,,,,2.48,10.81,
US1NCCR0137,"CEDAR POINT 0.4 WSW, NC US",34.67885,-77.08712,6.7,2021-02,,,,,1.55,7.45,
US1NCCR0138,"BEAUFORT 3.4 NNW, NC US",34.7694,-76.6694,1.8,2021-02,,,,,2.47,10.05,
US1NCWN0006,"SIMS 4.0 SW, NC US",35.7208,-78.1108,68.9,2021-02,,,,,1.37,7.55,
US1NCCR0142,"BEAUFORT 1.4 N, NC US",34.741057,-76.657234,2.1,2021-02,,,,,,10.45,
US1NCPN0017,"HURDLE MILLS 5.2 NNW, NC US",36.3397,-79.0933,184.4,2021-02,,,,,1.19,7.15,
US1NCCK0019,"MURPHY 15.7 WSW, NC US",35.003513,-84.282741,687,2021-02,,,,,2.12,6.7,
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.5328,-77.7219,6.1,2021-02,,,,,,,
US1NCCR0146,"CAPE CARTERET 1.5 NE, NC US",34.711434,-77.043202,254.5,2021-02,0,0,0,0,1.58,7.87,0
USC00317229,"RHODHISS HYDRO PLANT, NC US",35.7747,-81.4372,297.5,2021-02,,,,,0.89,4.91,
USC00316380,"OLD FORT AG 3 W, NC US",35.6672,-82.1236,434.3,2021-02,1,1,1,1,0.88,4.67,1
USW00013872,"ASHEVILLE, NC US",35.5954,-82.5568,682.1,2021-02,2,2,2,2,0.8,3.49,3.7
US1NCNS0030,"ZEBULON 5.4 E, NC US",35.82098,-78.222807,91.4,2021-02,,,,,1.32,7.66,
US1NCCM0093,"ROSEBORO 6.5 SW, NC US",34.88781,-78.59489,32.6,2021-02,,,,,,7.07,
US1NCCM0091,"FAYETTEVILLE 6.3 WNW, NC US",35.1044,-79.0034,72.5,2021-02,,,,,1.34,7.48,
US1NCCM0092,"FAYETTEVILLE 11.4 SSE, NC US",34.91052,-78.85498,48.5,2021-02,,,,,2.33,7.81,
US1NCHN0012,"EAST FLAT ROCK 0.5 NNE, NC US",35.291041,-82.414334,647.7,2021-02,1,1,4,4.9,0.96,5.15,4.9
US1NCHN0014,"HENDERSONVILLE 4.8 SW, NC US",35.279975,-82.530936,695.6,2021-02,,,,,0.97,5.16,
US1NCCR0114,"BEAUFORT 15.1 N, NC US",34.93966,-76.62863,1.5,2021-02,,,,,1.62,9.02,
USC00317486,"ROSMAN, NC US",35.137,-82.8204,664.5,2021-02,2,1,4,4,1.07,5.3,4
US1NCHN0015,"HENDERSONVILLE 9.6 ENE, NC US",35.385745,-82.3103188,845.5,2021-02,,,,,0.8,4.32,
US1NCHN0016,"HENDERSONVILLE 3.4 NW, NC US",35.357838,-82.503878,671.2,2021-02,,,,,0.93,5.06,
USW00093740,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US",34.99139,-78.88028,56.7,2021-02,,,,,0.97,5.31,
US1NCCR0120,"ATLANTIC BEACH 0.6 W, NC US",34.6987,-76.7497,3.4,2021-02,,,,,2.8,10.89,
US1NCNS0021,"ROCKY MOUNT 9.2 SW, NC US",35.85316,-77.91277,44.8,2021-02,,,,,1.38,9.07,
USC00311949,"COLUMBIA AG GUM NECK, NC US",35.7109,-76.127,3,2021-02,0,0,0,0,1.63,8.77,0
US1NCGS0053,"GASTONIA 1.6 WSW, NC US",35.2428,-81.1977,244.4,2021-02,,,,,1.27,5.61,
US1NCGS0054,"CATAWBA HILLS 0.1 SSE, NC US",35.214992,-81.109828,202.7,2021-02,,,,,1.07,5.69,
US1NCHN0002,"FLETCHER 1.2 WSW, NC US",35.430765,-82.524227,645,2021-02,,,,,1.15,4.55,
USC00311700,"CHATHAM WTP, NC US",35.73366,-79.00322,93.9,2021-02,,,,,0.98,7.06,
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.5481,266.7,2021-02,,,,,1.19,5.82,
US1NCHN0004,"EAST FLAT ROCK 2.1 W, NC US",35.2817,-82.4564,737,2021-02,,,,,1,4.94,
US1NCGS0052,"GASTONIA 8.4 SW, NC US",35.165329,-81.274442,230.4,2021-02,,,,,1.33,5.92,
US1NCMD0009,"PLEASANT GARDENS 0.8 WSW, NC US",35.6891,-82.0742,409.7,2021-02,,,,,0.87,3.94,
US1NCMD0008,"OLD FORT 3.6 NW, NC US",35.67527,-82.21297,585.8,2021-02,,,,,1.04,5.02,
US1NCHN0033,"HENDERSONVILLE 5.1 WSW, NC US",35.288142,-82.542124,665.7,2021-02,,,,,1,3.95,
USC00319440,"WILLIAMSTON 1 E, NC US",35.8529,-77.0306,6.1,2021-02,0,0,0,0,2.8,10.35,0
USR0000NWHI,"WHITEVILLE NORTH CAROLINA, NC US",34.3361,-78.7286,30.5,2021-02,,,,,,,
US1NCHN0030,"LAUREL PARK 1.5 W, NC US",35.3084,-82.5274,823,2021-02,1,1,1,4.9,0.94,5.79,4.9
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.0967,-77.1108,6.1,2021-02,,,,,,,
US1NCHN0032,"HENDERSONVILLE 2.4 SSE, NC US",35.29042435,-82.44307709,647.1,2021-02,,,,,,4.23,
US1NCHN0038,"ETOWAH 1.1 WNW, NC US",35.321685,-82.612622,675.7,2021-02,,,,,1.12,5.31,
US1NCMD0019,"OLD FORT 4.9 SW, NC US",35.578809,-82.234536,816.9,2021-02,,,,,0.8,5.13,
USW00093765,"BEAUFORT MICHAEL J SMITH FIELD, NC US",34.73258,-76.65659,2.4,2021-02,0,0,0,0,1.94,7.89,0
US1NCCR0107,"CEDAR POINT 0.9 WSW, NC US",34.674481,-77.094795,4,2021-02,,,,,1.52,7.4,
US1NCCR0109,"CAPE CARTERET 0.8 NE, NC US",34.70198059,-77.04959869,8.5,2021-02,,,,,,7.11,
US1NCHN0025,"HENDERSONVILLE 6.1 SSW, NC US",35.24086391,-82.50441026,694.3,2021-02,,,,,0.96,4.97,
US1NCCR0104,"MOREHEAD CITY 5.7 W, NC US",34.7374,-76.8315,6.7,2021-02,,,,,2,10.24,
USW00093759,"ROCKY MOUNT WILSON AIRPORT, NC US",35.855,-77.89306,48.8,2021-02,,,,,0.89,6.27,
US1NCHN0027,"HENDERSONVILLE 4.9 NNE, NC US",35.39151001,-82.44403839,698.6,2021-02,,,,,1.11,4.65,
US1NCHN0028,"HENDERSONVILLE 2.6 SSW, NC US",35.288337,-82.482811,654.1,2021-02,,,,,0.95,4.96,
USR0000NHIG,"HIGHLANDS NORTH CAROLINA, NC US",35.0836,-83.2178,1158.2,2021-02,,,,,,,
US1NCON0004,"SWANSBORO 3.3 NW, NC US",34.72642,-77.16724,6.1,2021-02,,,,,1.44,7.45,
USC00313919,"HAW RIVER 1 E, NC US",36.06397,-79.36929,193.9,2021-02,,,,,0.97,7.11,
USC00310645,"BEECH MOUNTAIN, NC US",36.18738,-81.87409,1540.2,2021-02,12,2,8,8,0.5,3.81,10.3
USC00319461,"WILMINGTON 7 SE, NC US",34.1425,-77.8788,9.1,2021-02,,0,,0,1.62,7.44,0
USC00311975,"CONCORD, NC US",35.4111,-80.5834,213.4,2021-02,0,0,0,0.5,0.88,6.23,0.5
US1NCHN0053,"FLAT ROCK 1.0 NE, NC US",35.280196,-82.428522,661.7,2021-02,,,,,0.87,4.68,
US1NCHN0054,"MILLS RIVER 1.1 N, NC US",35.40352,-82.56427,654.4,2021-02,,,,,1.15,4.95,
US1NCCN0094,"NEW BERN 3.8 S, NC US",35.0652,-77.07789,5.8,2021-02,,,,,1.9,8.3,
US1NCCN0096,"TRENT WOODS 0.9 WNW, NC US",35.083451,-77.111011,3,2021-02,,,,,1.95,8.44,
